123	640.15	98101
124	601.6	98101
125	1506.58	98101
126	419.98	98101
127	464.4	98101
128	95.48	98101
129	646.5	98101
130	154.77	98101
131	353.89	98101
132	290.9	98101
133	124.61	98101
134	1017.59	98101
135	645.19	98101
136	698.59	98101
137	755.64	98101
138	146.55	98101
139	437.5	98101
140	676.15	98101
141	467.9	98101
142	389.64	98101
143	2745.46	98101
144	133.85	98101
145	402.71	98101
146	633.3	98101
147	180.51	98101
148	1237.62	98101
149	370.33	98101
150	391.01	98101
151	2200.64	98101
152	266.22	98101
153	2515.22	98101
154	448.51	98101
155	254.75	98101
156	1116.91	98101
157	42.3	98101
158	270.46	98101
159	268.7	98101
160	718.5	98101
161	627.3	98101
162	942.25	98101
163	62.73	98101
164	331.19	98101
165	548.06	98101
166	980	98101
167	867.67	98101
168	267.72	98101
169	951.65	98101
170	365.89	98101
171	1040.24	98101
172	1207.9	98101
173	545.3	98101
174	1315.46	98101
175	191.2	98101
176	1245.2	98101
177	444.2	98101
178	850.25	98101
179	1051.89	98101
180	438.31	98101
181	604.2	98102
182	1501.14	98102
183	3503.64	98102
184	718.74	98102
185	1590.39	98102
186	1281.69	98102
187	2032.4	98102
188	1050.9	98102
189	1180.9	98102
190	565	98102
191	1190.82	98102
192	423.04	98102
193	170.25	98102
194	939.3	98102
195	1256.68	98102
196	768.89	98102
197	377.55	98102
198	534.36	98102
199	1643.23	98102
200	136.35	98102
201	877.06	98102
202	2711.63	98102
203	906.47	98102
204	926.26	98102
205	843.3	98102
206	415.13	98102
207	3122.65	98102
208	290.5	98102
209	646.26	98102
210	308.15	98102
211	389.6	98102
212	1324.37	98102
213	944.43	98102
214	966.01	98102
215	250.4	98102
216	271.55	98102
217	155.4	98102
218	996.99	98102
219	407.8	98102
220	445.27	98102
221	829.75	98102
222	460.15	98102
223	382.07	98102
224	649.85	98102
225	845.35	98102
226	785.8	98102
227	740.25	98102
228	785.65	98102
229	792.98	98102
230	1041.2	98102
231	1560.71	98102
232	370.6	98102
233	933.14	98102
234	1078.92	98102
235	300.2	98102
236	526.12	98102
237	2661.85	98102
238	427.3	98102
239	736.6	98102
240	1057.45	98102
241	314.64	98102
242	715.75	98102
243	1213.25	98102
244	1164.3	98102
245	267.55	98102
246	1311.85	98102
247	578.06	98102
248	378.85	98102
249	1053.31	98102
250	301.71	98102
251	694.1	98102
252	709.11	98102
253	4698.25	98102
254	1966.51	98102
255	771.66	98102
256	1665.25	98102
257	1387.1	98102
258	958.16	98102
259	250.28	98102
260	396.02	98102
261	63.45	98102
262	125.17	98102
263	849.55	98102
264	367.94	98102
265	769.64	98102
266	938.68	98102
267	691.35	98102
268	860.65	98102
269	377.5	98102
270	726.3	98102
271	206.6	98102
272	808.44	98102
273	497.94	98102
274	176.79	98102
275	755.45	98102
276	819.75	98102
277	382.45	98102
278	453.5	98102
279	319.9	98102
280	837.87	98102
281	78.05	98102
282	1371.9	98102
283	425.51	98102
284	499.7	98102
285	137.35	98102
286	1615.47	98102
287	320.55	98102
288	451.25	98102
289	339.95	98102
290	98.75	98102
291	1046.54	98102
292	559.23	98102
293	397.8	98102
294	531.82	98102
295	195.15	98102
296	575.77	98102
297	223.37	98102
298	990.27	98102
299	1397.91	98102
300	135.2	98102
301	537.7	98102
302	48.05	98102
303	941.7	98102
304	641.2	98102
305	845.9	98102
306	243.55	98102
307	2438.7	98102
308	123.75	98102
309	928.22	98102
310	386.48	98102
311	374.22	98102
312	233.07	98102
313	2074.95	98102
314	671.7	98102
315	541.36	98102
316	350.7	98102
317	516.63	98102
318	371.25	98102
319	956.7	98102
320	511.65	98102
321	523.95	98102
322	2660.49	98102
323	112.85	98102
324	367.89	98102
325	1315.12	98102
326	515.4	98102
327	346.19	98102
328	483.45	98102
329	285.57	98102
330	1030.09	98102
331	356.16	98102
332	707.8	98102
333	854.59	98102
334	278.8	98102
335	637.25	98102
336	338.65	98102
337	539.08	98102
338	579.39	98102
339	610.45	98102
340	242.64	98102
341	611.6	98102
342	409	98102
343	289.77	98102
344	371.7	98102
345	384.67	98102
346	230.9	98102
347	611.05	98102
348	685.55	98102
349	645.7	98102
350	694.4	98102
351	414.4	98102
352	121.45	98102
353	1430.05	98102
354	470.27	98102
355	87.1	98102
356	516.64	98102
357	326.9	98102
358	326.7	98102
359	177.56	98102
360	680.73	98102
361	182.72	98102
362	206.7	98102
363	1370.66	98102
364	527.37	98102
365	316.63	98102
366	1809.27	98102
367	503.14	98102
368	275.75	98102
369	430.19	98102
370	1728.87	98102
371	229.28	98102
372	855.65	98102
373	895.5	98102
374	99.95	98102
375	757.55	98102
376	1646.26	98102
377	1009.67	98102
378	555.91	98102
379	1774.86	98102
380	1408.32	98102
381	251.22	98102
382	345.34	98102
383	584	98102
384	754.63	98102
385	101.65	98102
386	529.72	98102
387	340.09	98102
388	147.2	98102
389	292.15	98102
390	635.51	98102
391	300.12	98102
392	1004.66	98102
393	258.45	98102
394	458.45	98102
395	158.55	98102
396	289.99	98102
397	598.88	98102
398	737.62	98102
399	629.67	98102
400	258.9	98102
401	508.2	98102
402	1196.5	98102
403	433.6	98102
404	535.89	98102
405	1808.84	98102
406	2004.57	98102
407	722.12	98102
408	1088.86	98102
409	832.25	98102
410	147.3	98102
411	839.87	98102
412	1161.15	98102
413	453.61	98102
414	1218.89	98102
415	589.81	98102
416	500.1	98102
417	1714.53	98102
418	900.09	98102
419	173.15	98102
420	510.79	98102
421	202.88	98102
422	434.81	98102
423	173.58	98102
424	253.41	98102
425	100.37	98102
426	393.05	98102
427	1639.47	98103
428	2663.21	98103
429	1367.15	98103
430	1266.21	98103
431	1798.52	98103
432	797.04	98103
433	1342.8	98103
434	480.55	98103
435	655.42	98103
436	1842.74	98103
437	572.6	98103
438	525.61	98103
439	1212.87	98103
440	1077.95	98103
441	843.6	98103
442	218.2	98103
443	1195.53	98103
444	588.96	98103
445	1338.45	98103
446	653.43	98103
447	1465.05	98103
448	464.67	98103
449	628.9	98103
450	335.5	98103
451	456.15	98103
452	1487.5	98103
453	360.6	98103
454	300.8	98103
455	226.45	98103
456	1592.64	98103
457	603.11	98103
458	546.85	98103
459	1262.57	98103
460	646.11	98103
461	2974.62	98103
462	572.54	98103
463	990.65	98103
464	402.16	98103
465	2777.29	98103
466	1226.57	98103
467	308.97	98103
468	1150.64	98103
469	274.15	98103
470	594.93	98103
471	1613.64	98103
472	592.25	98103
473	1358.92	98103
474	1536.24	98103
475	249.45	98103
476	969.62	98103
477	1245.79	98103
478	873.79	98103
479	2216.58	98103
480	395.84	98103
481	795.51	98103
482	525.12	98103
483	1612.07	98103
484	560.56	98103
485	614.4	98103
486	751.5	98103
487	696.5	98103
488	517.45	98103
489	299.05	98103
490	222.59	98103
491	118.3	98103
492	278.9	98103
493	813.09	98103
494	556.3	98103
495	859.55	98103
496	352.62	98103
497	1098.09	98103
498	330.8	98103
499	1221.86	98103
500	406.17	98103
501	1613.44	98103
502	496.71	98103
503	278.07	98103
504	561.67	98103
505	1389.57	98103
506	346.05	98103
507	1370.89	98103
508	180.25	98103
509	349.2	98103
510	1171.35	98103
511	764.2	98103
512	2051.4	98103
513	755.25	98103
514	536.95	98103
515	283.39	98103
516	681.72	98103
517	277.45	98103
518	436.22	98103
519	2193.54	98103
520	1654.43	98103
521	500.07	98103
522	736.49	98103
523	244.29	98103
524	1842.05	98103
525	326.52	98103
526	2022.67	98103
527	903.76	98103
528	383.84	98103
529	87.67	98103
530	265.37	98103
531	1550.31	98103
532	280.13	98103
533	653.1	98103
534	136.7	98103
535	563.25	98103
536	537.93	98103
537	345.03	98103
538	115.3	98103
539	336.25	98103
540	426.45	98103
541	407.94	98103
542	78.1	98103
543	121.02	98103
544	435.96	98103
545	166.22	98103
546	950.58	98103
547	503.07	98103
548	232.5	98103
549	208.2	98103
550	75.9	98103
551	546.07	98103
552	483.69	98103
553	2855.41	98103
554	698.55	98103
555	527.31	98103
556	196.43	98103
557	590.18	98103
558	563.19	98103
559	737.39	98103
560	1266.04	98103
561	307.74	98103
562	1026.04	98103
563	208.5	98103
564	677.65	98103
565	410	98103
566	281.02	98103
567	314.38	98103
568	251.12	98103
569	363.25	98103
570	1157.97	98103
571	376.92	98103
572	146.75	98103
573	486.14	98103
574	1239.11	98103
575	597.86	98103
576	268.25	98103
577	246.95	98103
578	81.46	98103
579	903.41	98103
580	159.6	98103
581	372.85	98103
582	1025.95	98103
583	75.67	98103
584	394.79	98103
585	325.95	98103
586	62.1	98103
587	734.2	98103
588	473.99	98103
589	152.75	98103
590	165.55	98103
591	337.2	98103
592	784.09	98103
593	533.04	98103
594	250.7	98103
595	460.72	98103
596	459.55	98103
597	507.22	98103
598	187.97	98103
599	122.25	98103
600	195.91	98103
601	141.61	98103
602	248.97	98103
603	496.25	98103
604	522.79	98103
605	119.78	98103
606	380.7	98103
607	357.36	98103
608	1112.15	98103
609	334.87	98103
610	92.05	98103
611	231.45	98103
612	735.76	98103
613	431.45	98103
614	222.9	98103
615	639.76	98103
616	461.7	98103
617	115.87	98103
618	242.4	98103
619	362.7	98103
620	253.14	98103
621	214.53	98103
622	459.57	98103
623	357.8	98103
624	546.72	98103
625	2034.72	98103
626	382.1	98103
627	151.55	98103
628	257.67	98103
629	509.31	98103
630	237.97	98103
631	990.66	98103
632	310.27	98103
633	866.41	98103
634	455.16	98103
635	476.87	98103
636	419.04	98103
637	550.82	98103
638	610.55	98103
639	409.4	98103
640	585.87	98103
641	558.1	98103
642	547.9	98103
643	198.92	98103
644	372.8	98103
645	2022.4	98103
646	196.52	98103
647	1007.24	98103
648	245.17	98103
649	1049.3	98103
650	891.07	98103
651	610.25	98103
652	353	98103
653	682.75	98103
654	1214.3	98103
655	195.55	98103
656	171.14	98103
657	384.6	98103
658	893.92	98103
659	282.17	98103
660	374.05	98103
661	229.3	98103
662	101.1	98103
663	328.62	98103
664	739.64	98103
665	412.9	98103
666	200.44	98103
667	513.17	98103
668	1702.87	98103
669	302.12	98103
670	288.36	98103
671	324.7	98103
672	3882.92	98103
673	468.95	98103
674	298.49	98103
675	158.63	98103
676	228.9	98103
677	410	98103
678	460.5	98103
679	634.9	98103
680	287.28	98103
681	631.65	98103
682	747.64	98103
683	509.8	98103
684	150.44	98103
685	598.7	98103
686	658.96	98103
687	469.66	98103
688	307.25	98103
689	217.95	98103
690	62.35	98103
691	618.62	98103
692	320.25	98103
693	1499.12	98103
694	186.87	98103
695	232.02	98103
696	119.4	98103
697	807.56	98103
698	340.85	98103
699	610.3	98103
700	252.55	98103
701	481.15	98103
702	1208.3	98103
703	185.3	98103
704	211.75	98103
705	1214.21	98103
706	226.63	98103
707	844.85	98103
708	517.3	98103
709	391.64	98103
710	1285.45	98103
711	923.45	98103
712	301.32	98103
713	870.71	98103
714	419.15	98103
715	696.45	98103
716	1302.51	98103
717	150	98103
718	508.54	98103
719	911	98103
720	636.36	98103
721	138.21	98103
722	602.2	98103
723	1445.85	98103
724	200.46	98103
725	889.35	98103
726	814.83	98103
727	325.67	98103
728	2146.2	98103
729	208.56	98103
730	378.12	98103
731	1657.74	98103
732	557.07	98103
733	494.4	98103
734	351.42	98103
735	672.27	98103
736	700.15	98103
737	792.57	98103
738	127.95	98103
739	131.28	98103
740	714.4	98103
741	2111.91	98103
742	310.52	98103
743	162.85	98103
744	142.09	98103
745	814.98	98103
746	770.38	98103
747	764.27	98103
748	1468.11	98103
749	1045.11	98103
750	786.87	98103
751	293.15	98103
752	419.5	98103
753	750.45	98103
754	262.59	98103
755	1329.88	98103
756	740.92	98103
757	366.02	98103
758	899.56	98103
759	643.56	98103
760	331.75	98103
761	693.87	98103
762	397.34	98103
763	150.74	98103
764	1163.7	98103
765	836.21	98103
766	295.7	98103
767	617.35	98103
768	1149.41	98103
769	1314.95	98103
770	1897.77	98103
771	229.03	98103
772	1134.69	98103
773	1605.98	98103
774	172.7	98103
775	1027.25	98103
776	193.75	98103
777	234.3	98103
778	2865.05	98103
779	1293.66	98103
780	288.9	98103
781	586.81	98103
782	145.84	98103
783	408.45	98103
784	866.3	98103
785	989.95	98103
786	243.72	98103
787	757.88	98103
788	704.85	98103
789	1252.75	98104
790	1232.1	98104
791	1629.62	98104
792	438.54	98104
793	689.72	98104
794	1590.42	98104
795	876.7	98104
796	722.32	98104
797	952.6	98104
798	466.8	98104
799	563.14	98104
800	1116.02	98104
801	421.23	98104
802	744.45	98104
803	1391.65	98104
804	788.23	98104
805	1443.45	98104
806	1504.13	98104
807	453.36	98104
808	185	98104
809	4729.74	98104
810	1311.89	98104
811	386.24	98104
812	785.07	98104
813	254	98104
814	958.9	98104
815	346.94	98104
816	1067.1	98104
817	760.6	98104
818	1416.25	98104
819	200.37	98104
820	2673.21	98104
821	886.85	98104
822	553.65	98104
823	363.35	98104
824	821.4	98104
825	1201.16	98104
826	702.9	98104
827	1197.57	98104
828	1790.3	98104
829	161.5	98104
830	1114.94	98104
831	112.41	98104
832	884.3	98104
833	844.37	98104
834	190.86	98104
835	348.27	98104
836	100.89	98104
837	451.31	98104
838	794.38	98104
839	119.48	98104
840	295.1	98104
841	239.99	98104
842	91.7	98104
843	1027.02	98104
844	964.02	98104
845	3486.45	98104
846	71.4	98104
847	181.7	98104
848	498.16	98104
849	783.4	98104
850	1908.71	98104
851	361.82	98104
852	298.33	98104
853	965.55	98104
854	1086.24	98104
855	262.5	98104
856	444.77	98104
857	172.4	98104
858	375.7	98104
859	1322.22	98104
860	95.75	98104
861	722.05	98104
862	183.9	98104
863	200.3	98104
864	484.69	98104
865	207.66	98104
866	116.35	98104
867	122.01	98104
868	1299.89	98104
869	304.1	98104
870	245.37	98104
871	667.35	98104
872	720.45	98104
873	1262.4	98104
874	472.23	98104
875	516.32	98104
876	1190.77	98104
877	230	98104
878	193.3	98104
879	2402.99	98104
880	1907.41	98104
881	88.5	98104
882	526.3	98104
883	395.45	98104
884	248.46	98104
885	703.35	98104
886	525.65	98104
887	672.53	98104
888	335.7	98104
889	316.89	98104
890	190.3	98104
891	519.44	98104
892	810.19	98104
893	938.45	98104
894	210.06	98104
895	400.4	98104
896	708.62	98104
897	916.42	98104
898	395.44	98104
899	468.82	98104
900	490.08	98104
901	3041.6	98104
902	282.5	98104
903	715.95	98104
904	1313.1	98104
905	1164.99	98105
906	1760.83	98105
907	1089.01	98105
908	590	98105
909	2083.3	98105
910	1063.2	98105
911	1539.07	98105
912	1999.9	98105
913	2964.39	98105
914	1872.27	98105
915	536.67	98105
916	967.44	98105
917	1806.64	98105
918	516.75	98105
919	1729.41	98105
920	581.51	98105
921	1137.33	98105
922	780.94	98105
923	608.7	98105
924	427.51	98105
925	312.8	98105
926	392.35	98105
927	1897.03	98105
928	630.7	98105
929	2606.92	98105
930	3060.98	98105
931	3637.46	98105
932	666.8	98105
933	1748.4	98105
934	1273.7	98105
935	123.46	98105
936	407.39	98105
937	851.8	98105
938	733.33	98105
939	610.93	98105
940	266.58	98105
941	328.42	98105
942	968.54	98105
943	477.81	98105
944	336.93	98105
945	281.53	98105
946	1125.22	98105
947	223.98	98105
948	351.74	98105
949	420.9	98105
950	652.14	98105
951	996.15	98105
952	659.39	98105
953	597.21	98105
954	778.18	98105
955	702.92	98105
956	404.2	98105
957	1117.03	98105
958	764.45	98105
959	598.7	98105
960	809.33	98105
961	509.97	98105
962	254.35	98105
963	838.36	98105
964	1778.08	98105
965	856.2	98105
966	1051.97	98105
967	549.62	98105
968	271.89	98105
969	1087.98	98105
970	340.8	98105
971	446.95	98105
972	1286	98105
973	145.75	98105
974	415.54	98105
975	301.61	98105
976	129.65	98105
977	362.15	98105
978	229.35	98105
979	357.64	98105
980	368.59	98105
981	262.45	98105
982	125.34	98105
983	274.35	98105
984	191.94	98105
985	381.28	98105
986	130.67	98105
987	259.95	98105
988	163.26	98105
989	332.84	98105
990	306.74	98105
991	379.4	98105
992	56.1	98105
993	179.6	98105
994	239.4	98105
995	308.54	98105
996	1025.87	98105
997	191.29	98105
998	309.04	98105
999	1160.95	98105
1000	654.83	98105
1001	136.23	98105
1002	416.01	98105
1003	167.58	98105
1004	109.25	98105
1005	419.22	98105
1006	500.52	98105
1007	1060.1	98105
1008	1613.08	98105
1009	1395.4	98105
1010	227.15	98105
1011	262.09	98105
1012	508.17	98105
1013	280.22	98105
1014	816	98105
1015	122.5	98105
1016	199.37	98105
1017	368.54	98105
1018	2407.39	98105
1019	183.5	98105
1020	539.95	98105
1021	221.81	98105
1022	305.8	98105
1023	665.35	98105
1024	369	98105
1025	231.95	98105
1026	156.22	98105
1027	622.95	98105
1028	153.4	98105
1029	526.8	98105
1030	218.56	98105
1031	365.2	98105
1032	378.04	98105
1033	370.18	98105
1034	219.4	98105
1035	346.55	98105
1036	723.45	98105
1037	273.76	98105
1038	619.61	98105
1039	276.6	98105
1040	160.59	98105
1041	287.75	98105
1042	263.83	98105
1043	876.46	98105
1044	827.82	98105
1045	310.94	98105
1046	581.6	98105
1047	356.81	98105
1048	369.49	98105
1049	545.72	98105
1050	909.53	98105
1051	699.6	98105
1052	234.65	98105
1053	95.05	98105
1054	232.58	98105
1055	738.7	98105
1056	605.05	98105
1057	268.07	98105
1058	57.72	98105
1059	703.95	98105
1060	1464.03	98105
1061	430.59	98105
1062	1887.46	98105
1063	239.1	98105
1064	221.91	98105
1065	683.2	98105
1066	265.9	98105
1067	122.8	98105
1068	82.4	98105
1069	878.29	98105
1070	311.46	98105
1071	160.74	98105
1072	998.44	98105
1073	262.85	98105
1074	800.74	98105
1075	795.95	98105
1076	756.68	98105
1077	260.71	98105
1078	867.65	98105
1079	1508.38	98105
1080	53.79	98105
1081	1582.24	98105
1082	217.84	98105
1083	148.7	98105
1084	457.79	98105
1085	156.47	98105
1086	616.75	98105
1087	468.62	98105
1088	98.04	98105
1089	261.18	98105
1090	132.11	98105
1091	299.78	98105
1092	208.9	98105
1093	709.41	98105
1094	244.53	98105
1095	60.85	98105
1096	76.45	98105
1097	615.5	98105
1098	646	98105
1099	133.05	98105
1100	152.97	98105
1101	995.92	98105
1102	553.26	98105
1103	471.15	98105
1104	165.2	98105
1105	811.19	98105
1106	212.87	98105
1107	515.24	98105
1108	633.22	98105
1109	368.37	98105
1110	636.12	98105
1111	66.91	98105
1112	535.22	98105
1113	339.87	98105
1114	597.05	98105
1115	250.99	98105
1116	436.9	98105
1117	297.5	98105
1118	243.65	98105
1119	332.89	98105
1120	120.9	98105
1121	69.82	98105
1122	135.54	98105
1123	150.58	98105
1124	275.95	98105
1125	244.7	98105
1126	369.75	98105
1127	144.1	98105
1128	165.58	98105
1129	258.41	98105
1130	650.48	98105
1131	299.92	98105
1132	1005.57	98105
1133	539.17	98105
1134	336.9	98105
1135	463.46	98105
1136	1031.23	98105
1137	613.81	98105
1138	169.18	98105
1139	230.86	98105
1140	628.9	98105
1141	377.15	98105
1142	177.07	98105
1143	435.81	98105
1144	214.91	98105
1145	214.78	98105
1146	169.8	98105
1147	169.77	98105
1148	324.65	98105
1149	585.79	98105
1150	451.41	98105
1151	93.19	98105
1152	335.7	98105
1153	788.15	98105
1154	421	98105
1155	959.45	98105
1156	171.04	98105
1157	249.43	98105
1158	432.37	98105
1159	431.45	98105
1160	646.05	98105
1161	619.07	98105
1162	893.95	98105
1163	221.41	98105
1164	693.6	98105
1165	651.21	98105
1166	950.4	98105
1167	134.47	98105
1168	705.68	98105
1169	72.2	98105
1170	69.25	98105
1171	1461.15	98105
1172	264.29	98105
1173	94.55	98105
1174	225.16	98105
1175	434.46	98105
1176	135.16	98105
1177	548.78	98105
1178	663.23	98105
1179	765.14	98105
1180	1667.3	98105
1181	844.15	98105
1182	194.95	98105
1183	230.85	98105
1184	1362.8	98106
1185	1417.84	98106
1186	947.96	98106
1187	458.6	98106
1188	2209.47	98106
1189	639.69	98106
1190	553.95	98106
1191	647.52	98106
1192	1105.66	98106
1193	1364.15	98106
1194	1687.42	98106
1195	800.3	98106
1196	226.65	98106
1197	1766.6	98106
1198	1548.6	98106
1199	798.64	98106
1200	1700.84	98106
1201	1400.8	98106
1202	897.1	98106
1203	821.4	98106
1204	910.68	98106
1205	266.3	98106
1206	1108.36	98106
1207	270.95	98106
1208	185.55	98106
1209	220.8	98106
1210	161.8	98106
1211	560.95	98106
1212	368.78	98106
1213	832.15	98106
1214	624.46	98106
1215	2011.67	98106
1216	213.3	98106
1217	521.23	98106
1218	747.22	98106
1219	815.72	98106
1220	806.08	98106
1221	1345.92	98106
1222	449	98106
1223	194.04	98106
1224	927.6	98106
1225	968.39	98106
1226	1256.18	98106
1227	769.11	98106
1228	257.53	98106
1229	2764.32	98106
1230	667.37	98106
1231	211.5	98106
1232	956.28	98106
1233	234.2	98106
1234	100.75	98106
1235	128.37	98106
1236	79.65	98106
1237	481.27	98106
1238	809.55	98106
1239	549.8	98106
1240	907.59	98106
1241	1378.43	98106
1242	211.2	98106
1243	395.3	98106
1244	136.25	98106
1245	1092.57	98106
1246	910.74	98106
1247	465.87	98106
1248	366.98	98106
1249	364.72	98106
1250	517.85	98106
1251	96.17	98106
1252	1376.54	98106
1253	186.75	98106
1254	893.75	98106
1255	380.1	98106
1256	159.1	98106
1257	169.6	98106
1258	736.52	98106
1259	68.76	98106
1260	347.19	98106
1261	772.82	98106
1262	615.68	98106
1263	407.17	98106
1264	196.9	98106
1265	177.27	98106
1266	324.35	98106
1267	415	98106
1268	342.05	98106
1269	689.95	98106
1270	1034.05	98106
1271	244.6	98106
1272	1539.8	98106
1273	360.41	98106
1274	467.79	98106
1275	597.92	98106
1276	199.71	98106
1277	1578.83	98106
1278	911.8	98106
1279	146.4	98106
1280	382.3	98106
1281	1502.34	98106
1282	84.07	98106
1283	814.4	98106
1284	168.09	98106
1285	461.61	98106
1286	435.65	98106
1287	748.07	98106
1288	588.15	98106
1289	224.09	98106
1290	116.85	98106
1291	656.46	98106
1292	425.99	98106
1293	1222.87	98106
1294	356.11	98106
1295	41.35	98106
1296	293.37	98106
1297	486.62	98106
1298	940.74	98106
1299	746.94	98106
1300	753.64	98106
1301	537.95	98106
1302	760.9	98106
1303	508.81	98106
1304	1795.26	98106
1305	1033.75	98106
1306	326.55	98106
1307	1893.11	98106
1308	447.23	98106
1309	4991.1	98107
1310	1057.87	98107
1311	683.43	98107
1312	1101.07	98107
1313	1286.7	98107
1314	426.92	98107
1315	442.3	98107
1316	415.67	98107
1317	859.88	98107
1318	225.89	98107
1319	731.4	98107
1320	1230.67	98107
1321	724.06	98107
1322	510.67	98107
1323	655.02	98107
1324	504.65	98107
1325	799.79	98107
1326	1167.51	98107
1327	1374.22	98107
1328	718.86	98107
1329	1044.14	98107
1330	551.67	98107
1331	1494.67	98107
1332	1471.78	98107
1333	3126.08	98107
1334	1101.8	98107
1335	316.47	98107
1336	358.81	98107
1337	649.22	98107
1338	1462.48	98107
1339	678.36	98107
1340	762.3	98107
1341	600.41	98107
1342	836.2	98107
1343	364	98107
1344	1081.26	98107
1345	471.65	98107
1346	1369.31	98107
1347	197.24	98107
1348	1183.82	98107
1349	679.02	98107
1350	522.32	98107
1351	698.3	98107
1352	872.4	98107
1353	1627.62	98107
1354	300.3	98107
1355	1207.74	98107
1356	537.2	98107
1357	315.15	98107
1358	564.85	98107
1359	273.17	98107
1360	938.51	98107
1361	559.8	98107
1362	722.22	98107
1363	511.52	98107
1364	435.85	98107
1365	998.47	98107
1366	185.62	98107
1367	245.02	98107
1368	560.07	98107
1369	520.79	98107
1370	822.05	98107
1371	191.09	98107
1372	309.73	98107
1373	179.29	98107
1374	352.2	98107
1375	728.3	98107
1376	346.23	98107
1377	789.72	98107
1378	213.75	98107
1379	1492.28	98107
1380	212.27	98107
1381	863	98107
1382	74.48	98107
1383	1073.8	98107
1384	385.9	98107
1385	663.83	98107
1386	586	98107
1387	454.73	98107
1388	68.6	98107
1389	372.49	98107
1390	53.6	98107
1391	559.17	98107
1392	197.14	98107
1393	505.72	98107
1394	340	98107
1395	405.19	98107
1396	568.58	98107
1397	206.86	98107
1398	550.8	98107
1399	168.71	98107
1400	959.35	98107
1401	638.2	98107
1402	165.86	98107
1403	724.21	98107
1404	250.03	98107
1405	753.53	98107
1406	723.68	98107
1407	301.14	98107
1408	296.49	98107
1409	179.94	98107
1410	371.7	98107
1411	280.4	98107
1412	359.22	98107
1413	499.05	98107
1414	418.45	98107
1415	263.05	98107
1416	308.44	98107
1417	1190.47	98107
1418	2599.5	98107
1419	306.61	98107
1420	352.69	98107
1421	581.21	98107
1422	48.72	98107
1423	353.8	98107
1424	81.15	98107
1425	1649.14	98107
1426	264.35	98107
1427	240.43	98107
1428	178.47	98107
1429	537.62	98107
1430	686.75	98107
1431	1247.5	98107
1432	239.55	98107
1433	1047.84	98107
1434	3440.04	98107
1435	298.6	98107
1436	149.73	98107
1437	644.15	98107
1438	287.6	98107
1439	323.96	98107
1440	513.97	98107
1441	385.5	98107
1442	559.9	98107
1443	1501.11	98107
1444	237.08	98107
1445	142	98107
1446	692.09	98107
1447	243.84	98107
1448	510.45	98107
1449	254.64	98107
1450	780.76	98107
1451	369.3	98107
1452	110.3	98107
1453	517.85	98107
1454	574.3	98107
1455	1113.16	98107
1456	961.47	98107
1457	201.27	98107
1458	872.19	98107
1459	659.4	98107
1460	220.15	98107
1461	312.57	98107
1462	787.33	98107
1463	585.14	98107
1464	136.17	98107
1465	867.71	98107
1466	2440.34	98107
1467	482.3	98107
1468	2626.37	98107
1469	393.74	98107
1470	134.05	98107
1471	529.4	98107
1472	809.4	98107
1473	401.83	98107
1474	115.7	98107
1475	724.87	98107
1476	552.43	98107
1477	275.25	98107
