1533	1440	98109	10
1544	6540	98109	10
1551	6553	98109	10
1557	1876	98109	10
1584	3350	98109	10
1592	6604	98109	10
1604	6619	98109	10
1605	6621	98109	10
1618	6629	98109	10
1625	6635	98109	10
1629	6638	98109	10
1708	6687	98109	10
1711	6689	98109	10
1730	318	98109	10
1733	6705	98109	10
1739	1803	98109	10
1745	6713	98109	10
1755	6722	98109	10
1797	6753	98109	10
1803	1739	98109	10
1817	5122	98112	10
1817	5123	98112	10
1828	6812	98112	10
1831	1929	98112	10
1833	6456	98112	10
1834	6825	98112	10
1838	6832	98112	10
1842	6839	98112	10
1844	6843	98112	10
1853	6864	98112	10
1854	5491	98112	10
1854	526	98112	10
1869	6878	98112	10
1876	1557	98112	10
1891	6893	98112	10
1892	1956	98112	10
1920	6909	98112	10
1929	1831	98112	10
1931	6913	98112	10
1956	1892	98112	10
1966	6938	98112	10
1971	6951	98115	10
1974	3186	98115	10
1977	1983	98115	10
1977	6983	98115	10
1977	6975	98115	10
1980	6992	98115	10
1983	1977	98115	10
1990	7016	98115	10
1995	6494	98115	10
1996	7024	98115	10
1998	7029	98115	10
1999	7033	98115	10
1999	7034	98115	10
2014	7059	98115	10
2020	6169	98115	10
2026	7073	98115	10
2038	7086	98115	10
2038	7087	98115	10
2043	7094	98115	10
2067	7123	98115	10
2069	7126	98115	10
2073	7133	98115	10
2074	7134	98115	10
2076	7136	98115	10
2084	7142	98115	10
2103	7154	98115	10
2111	7161	98115	10
2148	7186	98115	10
2150	7188	98115	10
2169	7202	98115	10
2200	2285	98115	10
2227	7235	98115	10
2237	7241	98115	10
2250	2318	98115	10
2257	7249	98115	10
2269	7256	98115	10
2285	2200	98115	10
2294	7267	98115	10
2298	7270	98115	10
2300	7272	98115	10
2318	2250	98115	10
2321	7286	98115	10
2330	7279	98115	10
2348	7337	98116	10
2350	5484	98116	10
2352	454	98116	10
2352	5389	98116	10
2378	7378	98116	10
2398	7408	98116	10
2401	7412	98116	10
2412	7419	98116	10
2418	7423	98116	10
2426	7426	98116	10
2449	7436	98116	10
2469	7449	98116	10
2487	3880	98116	10
2498	7467	98116	10
2555	2585	98117	10
2560	7515	98117	10
2561	7520	98117	10
2564	7530	98117	10
2569	5101	98117	10
2571	2712	98117	10
2572	7551	98117	10
2581	3357	98117	10
2581	7564	98117	10
2583	7568	98117	10
2583	7570	98117	10
2584	7571	98117	10
2585	2555	98117	10
2600	7592	98117	10
2603	2981	98117	10
2603	7597	98117	10
2606	7602	98117	10
2606	7603	98117	10
2609	7605	98117	10
2609	7606	98117	10
2610	7607	98117	10
2611	7608	98117	10
2627	7621	98117	10
2628	2723	98117	10
2678	431	98117	10
2712	2571	98117	10
2723	2628	98117	10
2753	7690	98117	10
2760	7695	98117	10
2765	7697	98117	10
2768	767	98117	10
2806	7766	98118	10
2813	7775	98118	10
2813	7776	98118	10
2815	7779	98118	10
2838	7796	98118	10
2852	2905	98118	10
2871	7818	98118	10
2902	7835	98118	10
2905	2852	98118	10
2907	7839	98118	10
2917	7846	98118	10
2926	4766	98119	10
2934	7883	98119	10
2940	1314	98119	10
2948	7921	98119	10
2948	7922	98119	10
2951	7924	98119	10
2953	6574	98119	10
2972	7952	98119	10
2973	6074	98119	10
2980	7128	98119	10
2981	2603	98119	10
2981	7597	98119	10
2983	5477	98119	10
2986	7967	98119	10
3006	4764	98119	10
3018	3117	98119	10
3035	8004	98119	10
3036	8005	98119	10
3041	584	98119	10
3104	8039	98119	10
3117	3018	98119	10
3131	8054	98119	10
3143	3261	98121	10
3144	6035	98121	10
3146	8082	98121	10
3153	1425	98121	10
3161	8110	98121	10
3167	8123	98121	10
3168	8124	98121	10
3168	8125	98121	10
3184	3305	98121	10
3186	1974	98121	10
3204	8167	98121	10
3218	8177	98121	10
3224	8180	98121	10
3261	3143	98121	10
3263	8205	98121	10
3297	8064	98121	10
3304	8231	98121	10
3305	3184	98121	10
3318	8238	98121	10
3332	6504	98122	10
3350	1584	98122	10
3353	5490	98122	10
3357	2581	98122	10
3363	8306	98122	10
3368	8313	98122	10
3368	8314	98122	10
3382	8334	98122	10
3392	8346	98122	10
3413	326	98122	10
3419	8361	98122	10
3456	8378	98122	10
3486	3495	98122	10
3495	3486	98122	10
3500	8405	98122	10
3523	8421	98122	10
3555	3747	98125	10
3562	3681	98125	10
3605	3763	98125	10
3609	8528	98125	10
3636	8547	98125	10
3658	8562	98125	10
3681	3562	98125	10
3683	8577	98125	10
3688	8581	98125	10
3689	8582	98125	10
3732	6859	98125	10
3747	3555	98125	10
3748	8622	98125	10
3750	8623	98125	10
3763	3605	98125	10
3765	8629	98125	10
3792	8646	98125	10
3806	6144	98126	10
3823	8698	98126	10
3827	8706	98126	10
3841	8715	98126	10
3846	7688	98126	10
3856	8727	98126	10
3873	8735	98126	10
3880	2487	98126	10
3922	3929	98126	10
3929	3922	98126	10
3941	8793	98133	10
3944	8804	98133	10
3949	8814	98133	10
3956	6522	98133	10
3984	8871	98133	10
3985	8874	98133	10
3992	8881	98133	10
3994	8884	98133	10
3997	1362	98133	10
4005	8898	98133	10
4022	4181	98133	10
4028	4078	98133	10
4035	8933	98133	10
4044	7307	98133	10
4078	4028	98133	10
4124	8989	98133	10
4138	8999	98133	10
4141	9002	98133	10
4164	9019	98133	10
4181	4022	98133	10
4201	9042	98133	10
4229	4244	98133	10
4238	9066	98133	10
4239	9067	98133	10
4244	4229	98133	10
4251	7718	98134	10
4252	9078	98134	10
4254	9080	98134	10
4254	9081	98134	10
4267	9096	98136	10
4277	9121	98136	10
4288	9134	98136	10
4338	9164	98136	10
4373	9181	98136	10
4375	9182	98136	10
4391	9207	98144	10
4391	9208	98144	10
4399	4407	98144	10
4407	4399	98144	10
4408	9239	98144	10
4408	9240	98144	10
4425	9262	98144	10
4426	349	98144	10
4440	136	98144	10
4452	9284	98144	10
4486	4497	98144	10
4494	9315	98144	10
4497	4486	98144	10
4504	9322	98144	10
4509	9324	98144	10
4526	9336	98164	10
4532	4559	98177	10
4538	9366	98177	10
4539	9373	98177	10
4545	9386	98177	10
4545	9387	98177	10
4556	9399	98177	10
4559	4532	98177	10
4560	4569	98177	10
4564	9408	98177	10
4569	4560	98177	10
4583	9429	98177	10
4583	9430	98177	10
4585	4665	98177	10
4615	9448	98177	10
4621	4658	98177	10
4650	9470	98177	10
4658	4621	98177	10
4665	4585	98177	10
4679	9488	98177	10
4680	9489	98177	10
4686	9491	98177	10
4701	6992	98199	10
4706	5355	98199	10
4708	9516	98199	10
4710	9523	98199	10
4712	9528	98199	10
4720	9537	98199	10
4734	9554	98199	10
4737	9558	98199	10
4743	9564	98199	10
4747	9568	98199	10
4753	9572	98199	10
4762	4820	98199	10
4764	3006	98199	10
4766	2926	98199	10
4772	9581	98199	10
4782	9586	98199	10
4820	4762	98199	10
4830	9609	98199	10
4849	4864	98199	10
4864	4849	98199	10
5	4883	98101	9
5	4884	98101	9
8	4893	98101	9
9	4896	98101	9
9	4897	98101	9
10	2577	98101	9
10	4900	98101	9
13	4909	98101	9
15	4913	98101	9
16	4915	98101	9
18	4920	98101	9
20	28	98101	9
20	4925	98101	9
21	4927	98101	9
25	4935	98101	9
25	4936	98101	9
26	4939	98101	9
28	20	98101	9
30	100	98101	9
33	3176	98101	9
33	4948	98101	9
40	3296	98101	9
42	4962	98101	9
57	4985	98101	9
61	2966	98101	9
94	5010	98101	9
97	5012	98101	9
100	30	98101	9
104	5017	98101	9
112	518	98101	9
119	5029	98101	9
150	5053	98101	9
152	5055	98101	9
160	5062	98101	9
161	5063	98101	9
181	5072	98102	9
181	5073	98102	9
187	5091	98102	9
190	5100	98102	9
190	5101	98102	9
192	5108	98102	9
195	5114	98102	9
209	5144	98102	9
210	5145	98102	9
221	5160	98102	9
222	5163	98102	9
223	5164	98102	9
227	3601	98102	9
230	3151	98102	9
250	5198	98102	9
276	5213	98102	9
283	5218	98102	9
286	5219	98102	9
317	3465	98102	9
328	5242	98102	9
329	5243	98102	9
341	577	98102	9
344	5251	98102	9
389	5273	98102	9
401	3445	98102	9
412	5285	98102	9
415	5288	98102	9
418	5290	98102	9
427	432	98103	9
427	5296	98103	9
428	519	98103	9
430	5314	98103	9
431	5321	98103	9
432	427	98103	9
432	5085	98103	9
433	5324	98103	9
441	5351	98103	9
443	5358	98103	9
444	5361	98103	9
444	5362	98103	9
444	5364	98103	9
447	5372	98103	9
448	5373	98103	9
452	5384	98103	9
456	750	98103	9
456	5393	98103	9
460	1863	98103	9
464	5413	98103	9
465	5417	98103	9
466	5418	98103	9
491	3955	98103	9
495	2055	98103	9
496	5455	98103	9
499	5461	98103	9
503	5466	98103	9
504	1511	98103	9
507	5469	98103	9
515	5477	98103	9
515	2983	98103	9
517	3155	98103	9
518	112	98103	9
519	428	98103	9
522	5485	98103	9
537	5499	98103	9
541	1427	98103	9
577	341	98103	9
607	5551	98103	9
623	5561	98103	9
631	779	98103	9
656	3991	98103	9
663	4822	98103	9
676	5594	98103	9
681	5596	98103	9
720	5624	98103	9
725	5628	98103	9
728	5631	98103	9
735	5637	98103	9
743	5644	98103	9
750	456	98103	9
756	4769	98103	9
760	5656	98103	9
776	2586	98103	9
777	782	98103	9
779	631	98103	9
780	5666	98103	9
782	777	98103	9
789	5673	98104	9
789	5676	98104	9
789	5677	98104	9
790	5683	98104	9
790	5690	98104	9
791	5693	98104	9
793	5705	98104	9
796	5717	98104	9
796	5718	98104	9
797	5719	98104	9
800	2578	98104	9
801	5731	98104	9
802	5733	98104	9
802	5734	98104	9
804	5738	98104	9
806	5741	98104	9
815	5759	98104	9
816	3974	98104	9
849	853	98104	9
850	5799	98104	9
853	849	98104	9
876	5816	98104	9
882	5819	98104	9
892	5827	98104	9
905	5840	98105	9
905	5844	98105	9
906	3150	98105	9
907	5857	98105	9
915	5880	98105	9
916	4883	98105	9
916	4884	98105	9
920	5888	98105	9
921	3805	98105	9
924	5896	98105	9
926	5900	98105	9
933	5915	98105	9
939	5921	98105	9
950	5918	98105	9
981	5967	98105	9
988	5972	98105	9
1013	5991	98105	9
1042	6008	98105	9
1055	6020	98105	9
1062	6027	98105	9
1064	3395	98105	9
1074	6034	98105	9
1084	6042	98105	9
1101	6052	98105	9
1154	6083	98105	9
1162	6088	98105	9
1178	6098	98105	9
1182	6101	98105	9
1185	2578	98106	9
1187	6123	98106	9
1191	6140	98106	9
1206	6166	98106	9
1214	5818	98106	9
1226	2623	98106	9
1257	2747	98106	9
1270	6222	98106	9
1286	6234	98106	9
1302	6244	98106	9
1306	6246	98106	9
1309	6248	98107	9
1310	6259	98107	9
1313	6270	98107	9
1313	6273	98107	9
1317	6280	98107	9
1319	1585	98107	9
1320	6291	98107	9
1320	6292	98107	9
1321	3102	98107	9
1322	3384	98107	9
1326	6302	98107	9
1330	6311	98107	9
1338	6323	98107	9
1341	6327	98107	9
1342	6329	98107	9
1351	3058	98107	9
1353	4795	98107	9
1354	2436	98107	9
1356	6347	98107	9
1365	6361	98107	9
1369	6364	98107	9
1372	6367	98107	9
1384	6377	98107	9
1392	6381	98107	9
1396	4038	98107	9
1399	4319	98107	9
1406	6389	98107	9
1409	6392	98107	9
1411	4491	98107	9
1414	2701	98107	9
1427	541	98107	9
1432	6405	98107	9
1444	1502	98107	9
1454	6417	98107	9
1483	6436	98107	9
1498	4411	98107	9
1502	1444	98107	9
1506	6452	98107	9
1507	1535	98107	9
1508	6456	98109	9
1508	6458	98109	9
1508	1833	98109	9
1510	5899	98109	9
1510	2928	98109	9
1511	6470	98109	9
1511	504	98109	9
1513	5101	98109	9
1515	6486	98109	9
1516	6487	98109	9
1519	4746	98109	9
1521	1555	98109	9
1522	2271	98109	9
1523	6498	98109	9
1523	6500	98109	9
1529	6520	98109	9
1532	6492	98109	9
1535	1507	98109	9
1538	3158	98109	9
1538	6531	98109	9
1541	4982	98109	9
1543	5573	98109	9
1544	6539	98109	9
1544	6541	98109	9
1546	6545	98109	9
1546	6547	98109	9
1552	2342	98109	9
1555	1521	98109	9
1556	5180	98109	9
1561	4481	98109	9
1578	6584	98109	9
1582	6590	98109	9
1583	6591	98109	9
1583	6592	98109	9
1585	1319	98109	9
1591	6602	98109	9
1598	6586	98109	9
1599	6612	98109	9
1605	6152	98109	9
1612	3301	98109	9
1638	5333	98109	9
1641	6644	98109	9
1653	6654	98109	9
1663	6660	98109	9
1665	6662	98109	9
1706	6686	98109	9
1734	6706	98109	9
1762	6727	98109	9
1794	6752	98109	9
1806	1897	98109	9
1807	3073	98109	9
1815	2338	98112	9
1817	6779	98112	9
1819	1820	98112	9
1820	1819	98112	9
1821	6794	98112	9
1821	6796	98112	9
1828	1924	98112	9
1832	6822	98112	9
1833	6453	98112	9
1833	1508	98112	9
1838	6831	98112	9
1842	6840	98112	9
1852	6862	98112	9
1860	6867	98112	9
1862	6868	98112	9
1863	460	98112	9
1894	6894	98112	9
1897	1806	98112	9
1911	6902	98112	9
1918	6907	98112	9
1924	1828	98112	9
1942	6921	98112	9
1945	6924	98112	9
1948	6926	98112	9
1957	6932	98112	9
1965	6937	98112	9
1974	6967	98115	9
1974	6968	98115	9
1982	6996	98115	9
1984	6998	98115	9
1986	2011	98115	9
1995	6495	98115	9
1996	7023	98115	9
1996	7025	98115	9
1998	7030	98115	9
2008	7051	98115	9
2008	7052	98115	9
2011	1986	98115	9
2024	3348	98115	9
2027	7074	98115	9
2031	7077	98115	9
2031	7078	98115	9
2039	7088	98115	9
2054	7109	98115	9
2054	7110	98115	9
2055	495	98115	9
2062	7120	98115	9
2062	7121	98115	9
2081	7140	98115	9
2085	4243	98115	9
2086	7143	98115	9
2112	7162	98115	9
2113	5319	98115	9
2115	7164	98115	9
2122	7168	98115	9
2123	7169	98115	9
2125	2301	98115	9
2139	7181	98115	9
2147	7048	98115	9
2158	7194	98115	9
2159	7195	98115	9
2162	2559	98115	9
2166	7200	98115	9
2170	7203	98115	9
2187	2241	98115	9
2188	7212	98115	9
2195	7215	98115	9
2208	7223	98115	9
2212	7225	98115	9
2213	4590	98115	9
2241	2187	98115	9
2242	7243	98115	9
2271	1522	98115	9
2272	7257	98115	9
2273	7258	98115	9
2275	4306	98115	9
2290	7265	98115	9
2301	2125	98115	9
2326	7291	98115	9
2337	7302	98116	9
2338	3148	98116	9
2338	1815	98116	9
2342	6556	98116	9
2342	1552	98116	9
2343	7324	98116	9
2346	6606	98116	9
2351	7340	98116	9
2352	5388	98116	9
2355	7348	98116	9
2356	7349	98116	9
2359	6842	98116	9
2360	7353	98116	9
2367	2497	98116	9
2368	7366	98116	9
2372	6842	98116	9
2373	7371	98116	9
2381	7383	98116	9
2381	7384	98116	9
2383	7385	98116	9
2389	7396	98116	9
2419	2551	98116	9
2436	1354	98116	9
2442	4255	98116	9
2447	7434	98116	9
2483	7458	98116	9
2497	2367	98116	9
2502	7468	98116	9
2503	7469	98116	9
2514	4522	98116	9
2527	7482	98116	9
2549	4302	98116	9
2551	2419	98116	9
2554	3799	98117	9
2555	7498	98117	9
2558	4698	98117	9
2559	2162	98117	9
2561	7518	98117	9
2564	7528	98117	9
2564	7529	98117	9
2570	7544	98117	9
2577	10	98117	9
2578	800	98117	9
2578	1185	98117	9
2578	5729	98117	9
2580	7562	98117	9
2582	7565	98117	9
2582	7567	98117	9
2584	7573	98117	9
2586	776	98117	9
2587	7576	98117	9
2594	7582	98117	9
2597	7587	98117	9
2597	7588	98117	9
2598	7589	98117	9
2601	7594	98117	9
2602	7595	98117	9
2607	3606	98117	9
2623	1226	98117	9
2630	4568	98117	9
2637	7626	98117	9
2650	3063	98117	9
2652	7632	98117	9
2664	7643	98117	9
2668	7646	98117	9
2674	7650	98117	9
2679	2750	98117	9
2692	2727	98117	9
2701	1414	98117	9
2708	7666	98117	9
2727	2692	98117	9
2742	7682	98117	9
2747	1257	98117	9
2748	7687	98117	9
2750	2679	98117	9
2751	7688	98117	9
2766	7698	98117	9
2772	2775	98118	9
2775	2772	98118	9
2790	7747	98118	9
2791	7749	98118	9
2798	7757	98118	9
2815	7780	98118	9
2823	7786	98118	9
2832	7791	98118	9
2843	7798	98118	9
2861	7810	98118	9
2864	3950	98118	9
2865	7812	98118	9
2870	7817	98118	9
2875	7820	98118	9
2879	7823	98118	9
2893	7830	98118	9
2904	7837	98118	9
2912	7842	98118	9
2921	4502	98118	9
2926	5899	98119	9
2928	1510	98119	9
2928	3552	98119	9
2928	5899	98119	9
2928	6468	98119	9
2932	7873	98119	9
2937	7897	98119	9
2938	7901	98119	9
2939	7902	98119	9
2939	7903	98119	9
2940	6277	98119	9
2940	6278	98119	9
2942	7911	98119	9
2943	7914	98119	9
2947	7920	98119	9
2958	7938	98119	9
2960	7939	98119	9
2964	7947	98119	9
2965	6559	98119	9
2966	61	98119	9
2975	7957	98119	9
2983	515	98119	9
2984	7965	98119	9
2989	7971	98119	9
2994	6872	98119	9
3002	7986	98119	9
3007	7988	98119	9
3028	8002	98119	9
3043	3105	98119	9
3050	8012	98119	9
3057	3141	98119	9
3058	1351	98119	9
3063	2650	98119	9
3067	8020	98119	9
3073	1807	98119	9
3102	1321	98119	9
3105	3043	98119	9
3113	8044	98119	9
3141	3057	98119	9
3144	8067	98121	9
3145	8076	98121	9
3148	2338	98121	9
3150	906	98121	9
3151	230	98121	9
3151	5174	98121	9
3155	517	98121	9
3156	8100	98121	9
3158	1538	98121	9
3158	6531	98121	9
3161	8109	98121	9
3176	33	98121	9
3177	8136	98121	9
3178	8137	98121	9
3188	8146	98121	9
3189	3275	98121	9
3190	8149	98121	9
3194	8156	98121	9
3196	8159	98121	9
3223	3311	98121	9
3225	8181	98121	9
3235	8186	98121	9
3275	3189	98121	9
3284	8216	98121	9
3296	40	98121	9
3301	1612	98121	9
3311	3223	98121	9
3324	4721	98122	9
3327	8247	98122	9
3330	8254	98122	9
3332	8260	98122	9
3335	4955	98122	9
3343	8276	98122	9
3348	2024	98122	9
3349	8290	98122	9
3350	6593	98122	9
3353	4011	98122	9
3357	7564	98122	9
3363	8305	98122	9
3365	8308	98122	9
3365	8309	98122	9
3367	8311	98122	9
3367	8312	98122	9
3374	8325	98122	9
3384	1322	98122	9
3387	8342	98122	9
3390	5264	98122	9
3395	1064	98122	9
3407	7206	98122	9
3411	8356	98122	9
3421	8362	98122	9
3422	8363	98122	9
3428	3462	98122	9
3443	3540	98122	9
3445	401	98122	9
3457	4414	98122	9
3462	3428	98122	9
3465	317	98122	9
3466	8384	98122	9
3472	8387	98122	9
3485	8394	98122	9
3489	8397	98122	9
3535	5008	98122	9
3539	8428	98122	9
3540	3443	98122	9
3552	2928	98125	9
3552	5726	98125	9
3559	6518	98125	9
3564	8460	98125	9
3564	8463	98125	9
3565	8465	98125	9
3570	6297	98125	9
3570	6298	98125	9
3574	8481	98125	9
3591	8506	98125	9
3595	8511	98125	9
3601	227	98125	9
3603	8521	98125	9
3606	2607	98125	9
3652	8558	98125	9
3659	3743	98125	9
3673	3751	98125	9
3704	8592	98125	9
3730	8612	98125	9
3740	8617	98125	9
3743	3659	98125	9
3751	3673	98125	9
3754	8624	98125	9
3772	8634	98125	9
3775	8550	98125	9
3782	6441	98125	9
3796	8654	98126	9
3799	2554	98126	9
3802	8667	98126	9
3802	8668	98126	9
3805	921	98126	9
3806	6143	98126	9
3810	8679	98126	9
3812	3924	98126	9
3814	8684	98126	9
3826	8703	98126	9
3863	3871	98126	9
3867	8732	98126	9
3870	8734	98126	9
3871	3863	98126	9
3883	8741	98126	9
3908	8757	98126	9
3924	3812	98126	9
3930	8767	98126	9
3934	8771	98126	9
3937	8780	98133	9
3939	8782	98133	9
3941	5839	98133	9
3942	8658	98133	9
3944	8803	98133	9
3950	8816	98133	9
3950	2864	98133	9
3951	4105	98133	9
3953	3993	98133	9
3955	491	98133	9
3959	8829	98133	9
3960	8830	98133	9
3960	8832	98133	9
3968	8847	98133	9
3970	8851	98133	9
3972	8855	98133	9
3974	816	98133	9
3986	8875	98133	9
3991	656	98133	9
3993	3953	98133	9
3996	8889	98133	9
4011	5490	98133	9
4011	3353	98133	9
4014	8906	98133	9
4020	8917	98133	9
4033	8931	98133	9
4038	1396	98133	9
4085	8962	98133	9
4094	8970	98133	9
4105	3951	98133	9
4106	4226	98133	9
4108	8978	98133	9
4110	8980	98133	9
4111	8981	98133	9
4122	8988	98133	9
4125	8990	98133	9
4131	8994	98133	9
4142	4177	98133	9
4146	9005	98133	9
4175	9024	98133	9
4177	4142	98133	9
4187	9032	98133	9
4197	9039	98133	9
4220	9054	98133	9
4222	9055	98133	9
4226	4106	98133	9
4237	9065	98133	9
4241	9069	98133	9
4243	2085	98133	9
4250	9074	98134	9
4250	9077	98134	9
4251	6864	98134	9
4255	2442	98134	9
4269	9102	98136	9
4269	9103	98136	9
4269	9104	98136	9
4274	9116	98136	9
4288	4377	98136	9
4294	9140	98136	9
4296	9142	98136	9
4302	2549	98136	9
4306	2275	98136	9
4315	9152	98136	9
4319	1399	98136	9
4320	9003	98136	9
4324	9155	98136	9
4326	9157	98136	9
4332	9160	98136	9
4372	9180	98136	9
4377	4288	98136	9
4382	9187	98136	9
4385	5844	98144	9
4386	9195	98144	9
4386	9196	98144	9
4392	9210	98144	9
4393	9215	98144	9
4400	9223	98144	9
4400	9225	98144	9
4405	9233	98144	9
4409	9242	98144	9
4409	9243	98144	9
4411	1498	98144	9
4414	3457	98144	9
4422	9258	98144	9
4450	9282	98144	9
4459	9288	98144	9
4461	9290	98144	9
4478	9304	98144	9
4481	1561	98144	9
4487	9310	98144	9
4491	1411	98144	9
4498	9318	98144	9
4502	2921	98144	9
4522	2514	98144	9
4526	9337	98164	9
4530	5681	98177	9
4535	9361	98177	9
4538	9367	98177	9
4538	9369	98177	9
4539	9370	98177	9
4539	9371	98177	9
4542	9378	98177	9
4552	9393	98177	9
4553	7266	98177	9
4555	6310	98177	9
4560	9401	98177	9
4561	9402	98177	9
4564	9407	98177	9
4568	2630	98177	9
4575	9419	98177	9
4575	9420	98177	9
4576	9421	98177	9
4576	9422	98177	9
4590	2213	98177	9
4592	9433	98177	9
4625	9454	98177	9
4641	9462	98177	9
4661	9062	98177	9
4668	8824	98177	9
4671	9482	98177	9
4698	2558	98199	9
4700	9498	98199	9
4706	9510	98199	9
4706	5354	98199	9
4706	5356	98199	9
4708	9515	98199	9
4708	9517	98199	9
4709	9521	98199	9
4712	9526	98199	9
4712	9527	98199	9
4715	4928	98199	9
4720	9539	98199	9
4721	3324	98199	9
4724	9542	98199	9
4728	4794	98199	9
4731	9549	98199	9
4731	9550	98199	9
4739	9559	98199	9
4746	6492	98199	9
4746	1519	98199	9
4748	4752	98199	9
4752	4748	98199	9
4752	9569	98199	9
4769	756	98199	9
4771	4813	98199	9
4786	9588	98199	9
4793	4816	98199	9
4794	4728	98199	9
4795	1353	98199	9
4806	9596	98199	9
4810	9572	98199	9
4813	4771	98199	9
4816	4793	98199	9
4818	9603	98199	9
4822	663	98199	9
4840	9613	98199	9
4847	9615	98199	9
4861	9625	98199	9
1	792	98101	8
2	4872	98101	8
2	4873	98101	8
6	4887	98101	8
6	4888	98101	8
7	4892	98101	8
15	4914	98101	8
21	4928	98101	8
35	4952	98101	8
39	149	98101	8
41	4960	98101	8
44	4966	98101	8
45	4967	98101	8
48	4972	98101	8
57	4986	98101	8
110	5022	98101	8
139	5044	98101	8
141	5045	98101	8
148	5052	98101	8
149	39	98101	8
164	2982	98101	8
165	5065	98101	8
171	172	98101	8
172	171	98101	8
174	5069	98101	8
189	5096	98102	8
189	5097	98102	8
196	5117	98102	8
201	5124	98102	8
207	5139	98102	8
208	5141	98102	8
212	5148	98102	8
214	5152	98102	8
215	5154	98102	8
220	5159	98102	8
248	5064	98102	8
258	5205	98102	8
269	5209	98102	8
284	3354	98102	8
294	4510	98102	8
311	5233	98102	8
315	363	98102	8
324	5239	98102	8
333	3424	98102	8
363	315	98102	8
378	5268	98102	8
392	694	98102	8
419	5291	98102	8
427	5297	98103	8
429	5309	98103	8
430	5313	98103	8
433	5322	98103	8
436	1514	98103	8
441	5350	98103	8
442	4706	98103	8
446	5367	98103	8
447	5371	98103	8
451	5381	98103	8
454	5388	98103	8
457	5397	98103	8
464	5412	98103	8
468	625	98103	8
469	5423	98103	8
470	5426	98103	8
473	5429	98103	8
476	1315	98103	8
478	5436	98103	8
480	2629	98103	8
488	5373	98103	8
489	5448	98103	8
489	2066	98103	8
528	5492	98103	8
554	5512	98103	8
557	5463	98103	8
565	5519	98103	8
588	5536	98103	8
594	5541	98103	8
598	4843	98103	8
625	468	98103	8
636	5569	98103	8
639	2223	98103	8
643	5574	98103	8
644	665	98103	8
645	5575	98103	8
665	644	98103	8
694	392	98103	8
722	5626	98103	8
732	5635	98103	8
747	4610	98103	8
789	2000	98104	8
789	5678	98104	8
790	5682	98104	8
790	5686	98104	8
792	1	98104	8
792	4869	98104	8
793	5703	98104	8
794	5709	98104	8
806	5740	98104	8
812	5753	98104	8
824	5775	98104	8
830	5782	98104	8
858	5805	98104	8
890	5825	98104	8
894	5829	98104	8
904	5837	98104	8
905	5839	98105	8
905	5842	98105	8
905	5846	98105	8
910	5862	98105	8
915	5877	98105	8
922	5892	98105	8
922	5893	98105	8
925	1510	98105	8
933	5914	98105	8
936	5918	98105	8
937	5919	98105	8
945	1548	98105	8
